030115,33.478176,-112.257442
030117,35.0015444,-114.5979559
030118,34.5882464,-112.3311915
030119,33.2868623,-111.7524572
030120,33.314033,-111.687291
030121,33.391283,-111.611255
030122,33.3156992,-111.7227279
030123,33.671024,-111.921842
030126,33.4253783,-111.8227802
030128,35.2212877,-113.9856767
03012F,33.49696,-112.066779
03013F,32.1812281,-110.9682106
03033F,34.5341237,-112.4703717
031300,33.978808,-112.740079
031301,31.9651911,-110.3073701
031302,32.265152,-109.838346
031303,31.3642009,-109.5955594
031304,36.91754,-111.463911
031305,35.855304,-110.366628
031309,35.7852109,-109.703044
031311,35.035531,-110.691054
031312,31.417809,-109.883073
031313,31.340479,-110.959983
031314,33.4107851,-110.8272375
031315,34.1298705,-109.2879045
033302,33.479026,-112.03999
040001,36.181814,-94.540055
040002,35.4643596,-93.4449543
040004,36.0717935,-94.2913195
040007,34.7487857,-92.3411652
040010,36.310069,-94.182811
040011,35.0539948,-93.3885564
040014,35.2504554,-91.7005644
040015,34.5889834,-94.2224597
040016,34.757459,-92.3270926
040017,36.2360877,-93.1072826
040018,35.436503,-94.338113
040019,35.0522833,-90.7654002
040020,35.8374604,-90.7038576
040022,36.179421,-94.136973
040026,34.467838,-93.066666
040027,36.3429494,-92.3944185
040029,35.0848753,-92.4584584
040036,34.7837697,-92.2220519
040039,36.052548,-90.4977978
040041,35.2827475,-93.1490105
040042,35.1441169,-90.1876822
040047,36.289821,-90.997503
040050,33.5765347,-92.8339636
040051,33.6019742,-91.8141408
040055,35.3744181,-94.4212975
040062,35.3536648,-94.3529998
040067,33.275098,-93.2400628
040069,35.943272,-89.915514
040071,34.1890544,-92.0181788
040072,34.5173,-91.558892
040074,34.8723778,-92.1240447
040076,34.3596218,-92.7857369
040078,34.486004,-93.035211
040080,35.608362,-91.26499
040084,0,0
040085,34.498023,-90.5935209
040088,33.2183931,-92.6722845
040091,33.6490496,-93.5870312
04009F,36.081274,-94.156866
04010F,34.7457422,-92.3205984
040114,34.757459,-92.3270926
040118,35.8091858,-90.669212
040119,35.7695475,-91.6346622
040132,34.5099575,-93.056911
040134,34.73868,-92.393067
040137,34.8143639,-92.2060315
040142,34.464034,-93.075476
040147,34.8045619,-92.3526284
040152,36.121327,-94.134071
041300,35.2899931,-93.7265757
041302,35.2202419,-93.156536
041303,35.4859976,-93.8331336
041305,34.8967988,-94.1074549
041307,35.2214829,-90.7873509
041308,33.6188245,-91.3934134
041309,36.0747591,-90.9689042
041310,35.8665224,-92.1069963
041311,33.9497131,-93.8804113
041312,35.4914677,-92.03126
041313,35.6212875,-92.4578661
041314,34.2783712,-91.3387797
041316,35.700245,-89.9749171
041317,33.8089774,-92.425441
041318,35.1411546,-93.9362507
041319,34.0454056,-94.3736007
041321,34.1249429,-93.086094
041323,33.1361069,-91.9496604
041324,0,0
041326,33.882933,-91.487232
041327,33.6110425,-92.0586719
041328,44.355786,-83.804304
041329,36.3578326,-93.5519141
041330,36.3919116,-90.2046687
041331,36.409496,-94.461106
043300,34.7359274,-92.2975183
050002,37.633304,-122.087949
050006,40.783656,-124.142463
050007,37.5916711,-122.3838029
050008,37.7683209,-122.435576
050009,38.3237052,-122.2957428
050013,38.539371,-122.473054
050014,38.350714,-120.764695
050016,35.1135612,-120.5913763
050017,38.570525,-121.452159
050018,34.065047,-118.239134
050022,33.976508,-117.381469
050024,32.683947,-117.081633
050025,32.753797,-117.164992
050026,32.7749487,-117.0146736
050028,40.896312,-124.091448
050030,39.506801,-121.541212
050036,35.3873576,-119.0168962
050038,37.3127943,-121.9327068
050039,39.742106,-121.851306
050040,34.326982,-118.451708
050042,40.148032,-122.219299
050043,37.822057,-122.262747
050045,32.780444,-115.568504
050046,34.442504,-119.264681
050047,37.790998,-122.431254
050054,33.931838,-116.945682
050055,37.7480245,-122.4208806
050056,34.6892924,-118.1580987
050057,36.3273723,-119.2954855
050058,34.1277001,-118.2576314
050060,36.7447356,-119.7837015
050063,34.096072,-118.290846
050067,37.7590351,-120.8607219
050069,33.7824148,-117.8649475
050070,37.658578,-122.4393772
050071,37.335531,-121.995857
050072,37.891346,-122.0597065
050073,38.1279398,-122.249375
050075,37.824853,-122.257157
050076,37.782308,-122.443226
050077,32.7512649,-117.1611445
050078,33.7379817,-118.3052487
050079,37.953301,-122.336386
050082,34.216744,-119.156314
050084,37.9698599,-121.2888041
050089,34.130955,-117.322933
050090,38.2884868,-122.4652189
050091,33.9893182,-118.2242552
050093,36.835007,-119.765451
050095,37.6993221,-122.0877863
050096,34.071352,-117.944755
050099,34.1005142,-117.6381276
050100,32.7994934,-117.1539445
050101,38.131184,-122.237323
050102,33.927976,-117.438472
050103,34.0512356,-118.2176799
050104,33.929844,-118.203108
050107,34.950988,-120.413221
050108,38.571488,-121.46965
050110,34.6407486,-120.4395827
050111,34.075583,-118.28424
050112,34.0268545,-118.4865119
050113,37.53054,-122.298667
050115,33.12535,-117.073359
050116,34.219978,-118.532937
050118,37.801324,-121.196902
050121,36.329506,-119.659608
050122,37.961242,-121.3006155
050124,34.20453,-118.216124
050125,37.362568,-121.849745
050126,34.194945,-118.46319
050127,38.664038,-121.79212
050128,33.1839417,-117.294357
050129,34.1349469,-117.276027
050131,38.0990618,-122.560113
050132,34.1023053,-118.1059056
050133,39.138222,-121.594363
050135,34.0962124,-118.3253134
050136,38.254554,-122.631771
050137,34.218814,-118.430027
050138,34.0983,-118.2943204
050139,33.9171309,-118.1279302
050140,34.0728,-117.433655
050145,36.5788637,-121.9131591
050149,34.037049,-118.265752
050150,39.2294041,-121.0477237
050152,37.789675,-122.417049
050153,37.327103,-121.938629
050158,34.158036,-118.487551
050159,34.2763206,-119.2502668
050167,37.887093,-121.283639
050168,33.89339,-117.9277905
050169,33.9674518,-118.048026
050174,38.443702,-122.701406
050179,37.511639,-120.837996
050180,37.913461,-122.041304
050189,36.206113,-121.132985
050191,33.779913,-118.186023
050192,36.6078171,-119.4513347
050193,33.500597,-117.740546
050194,36.928213,-121.793876
050195,37.557174,-121.981258
050196,36.336086,-119.645101
050197,37.480004,-122.254405
050204,34.5849571,-118.144095
050205,34.1286466,-117.86501
050211,37.762878,-122.254121
050219,33.912552,-118.098456
050222,32.619723,-117.022784
050224,33.6222856,-117.9299539
050225,39.756184,-121.5722842
050226,33.847611,-117.935808
050228,37.7565985,-122.4045723
050230,33.775813,-117.913495
050231,34.076612,-117.750907
050232,35.2780771,-120.6496893
050234,32.6943145,-117.1679623
050235,34.1548624,-118.3265095
050236,34.2891509,-118.746443
050238,34.1355026,-118.0394226
050239,34.1497599,-118.2319848
050242,36.990162,-121.984141
050243,33.8389054,-116.5455694
050245,34.074013,-117.3514125
050248,36.6976103,-121.6331981
050254,38.7256258,-120.7909387
050257,35.411716,-119.039719
05025F,36.772546,-119.77767
050261,36.0695625,-119.027485
050262,34.0690589,-118.4449159
050264,37.712907,-122.143203
050272,34.03774,-117.206097
050276,38.006546,-122.13312
050277,33.8071492,-118.1935185
050278,34.28014,-118.461171
050279,34.13075,-116.275024
05027F,33.775741,-118.118992
050280,40.5865396,-122.3916754
050281,34.090485,-118.144098
050283,37.695019,-121.880951
050289,37.681744,-122.472759
050290,34.0300472,-118.4783711
050291,38.469643,-122.707456
050292,33.9117259,-117.1958963
050295,35.3727919,-119.02761
050296,36.833493,-121.385924
050298,34.894124,-117.018818
050300,34.5404634,-117.2652276
050301,39.153298,-123.20288
050305,37.855928,-122.257304
050308,37.3693389,-122.080472
050309,38.764424,-121.248937
05030F,38.5723479,-121.2961021
050313,37.743864,-121.433987
050315,35.3816903,-118.9675937
05031F,37.403559,-122.141981
050320,37.799564,-122.2329466
050324,32.884591,-117.225195
050327,34.0507571,-117.2639465
050329,33.872358,-117.568088
050334,36.6591,-121.646297
050335,37.977798,-120.371497
050336,38.120053,-121.28727
050342,32.958122,-115.553879
050348,33.7872353,-117.8885365
050349,36.0998779,-119.5640239
050350,34.0141779,-118.1001842
050351,33.8126096,-118.344066
050352,38.911609,-119.9976
050353,33.83891,-118.356773
050357,34.433434,-119.810389
050359,36.2200761,-119.3376447
050360,37.947881,-122.536796
050366,38.190395,-120.669859
050367,38.2618995,-122.0474945
050373,34.060339,-118.210144
050376,33.829799,-118.294727
050378,34.2401849,-118.396317
050380,37.252145,-121.946598
050382,34.088021,-117.893412
050385,38.397108,-122.81924
050390,33.751173,-116.9602756
050393,33.935296,-118.130298
050394,34.274589,-119.258124
050396,34.4304958,-119.7219461
050397,36.1514998,-120.3408435
050407,37.7956765,-122.4092976
050411,33.7890467,-118.2940193
050414,38.670394,-121.145523
050417,41.773825,-124.194113
050423,33.613053,-114.595112
050424,32.8986778,-117.2435296
050425,38.6012739,-121.394119
050426,33.8248,-117.9955622
050434,39.2073174,-122.0002605
050435,33.380911,-117.244455
050438,34.133618,-118.152938
050441,37.4341034,-122.1811173
050444,37.3388903,-120.468958
050448,35.64086,-117.671187
050454,37.7630855,-122.4578733
050455,35.38333,-119.019254
050457,37.7739893,-122.4544912
050464,37.665397,-120.997426
050468,33.893071,-118.29506
050471,34.0531704,-118.2649123
050481,34.2027819,-118.6296387
050485,33.807109,-118.18506
050488,37.6981413,-122.0872751
050492,36.8389529,-119.660407
050496,37.983998,-122.03346
050498,38.945149,-121.10156
050502,34.063893,-118.27347
050503,33.037626,-117.283555
050506,35.2909587,-120.6658935
050510,38.0058422,-122.5549215
050512,37.630853,-122.094047
050515,32.7919273,-117.094986
050516,38.6681055,-121.3136099
050517,34.528167,-117.293911
050523,37.9822356,-121.8036763
050526,33.7035989,-117.985783
050528,37.065116,-120.858446
050531,33.874665,-118.1486033
050534,33.7003336,-116.2339347
050537,38.562764,-121.7720747
050541,37.4893087,-122.2225537
050543,33.6524903,-117.912055
050547,38.3471509,-122.5147833
050549,34.207623,-118.882412
050551,33.804393,-118.066626
050552,34.157197,-118.635301
050557,37.668671,-120.973386
050561,34.038138,-118.376243
050567,33.561002,-117.665301
050568,36.9448621,-120.0444225
050570,33.714657,-117.933223
050573,33.7428315,-116.4075199
050575,33.833562,-118.079405
050580,33.847523,-118.038434
050581,33.8602034,-118.1484458
050586,34.0261662,-117.6862868
050588,34.097857,-117.834774
050589,33.8857137,-117.842832
050590,38.462078,-121.416563
050597,34.132885,-117.871207
050599,38.5548444,-121.4562847
050603,33.6088327,-117.7088069
050604,37.2393928,-121.8005709
050608,35.7621619,-119.238886
050609,33.85401,-117.817587
050616,34.243587,-119.019918
050618,34.2460008,-116.8890395
050624,34.3975523,-118.553301
050625,34.0766356,-118.3795489
050633,35.555326,-120.720799
050636,32.9971517,-117.0577371
050641,34.0237853,-118.1838603
050644,34.035556,-118.309616
050660,34.0614086,-118.2043305
050663,34.0190523,-118.1864861
050668,37.7473074,-122.4592076
050674,38.470335,-121.422357
050677,34.170993,-118.589741
050678,33.7015372,-117.9561498
050680,38.355856,-121.95196
050682,36.5122742,-119.5480336
050684,33.7091878,-117.1972566
050686,33.9072763,-117.469252
050688,37.035599,-121.571089
050689,37.775768,-121.958237
050690,38.471485,-122.726399
050696,34.0619299,-118.201565
050697,40.5856133,-122.4165986
050701,33.5577301,-117.1848453
050704,34.22041,-118.456681
050708,36.825121,-119.781932
050709,34.4717415,-117.2979109
050710,36.8428169,-119.781426
050714,36.987693,-121.977463
050717,33.9265534,-118.1563816
050723,34.065377,-117.985884
050724,35.385521,-119.039521
050726,37.664726,-120.95838
050727,33.7888,-118.144885
050732,36.859898,-119.788483
050735,33.95038,-118.004619
050736,34.049232,-118.138438
050737,34.0676,-118.1229115
050738,34.047766,-118.043436
050739,33.950764,-118.348279
050740,33.9816958,-118.4400894
050742,34.0574989,-118.3598568
050744,33.8198161,-117.9090227
050745,33.787779,-117.825816
050746,33.7531316,-117.8341662
050747,33.711099,-117.884274
050748,37.798085,-121.2461
050749,34.17502,-118.869045
050751,34.0573087,-118.3619232
050752,34.0231547,-118.3969619
050754,37.4621167,-122.159457
050755,34.16028,-118.449476
050757,32.776291,-117.0573
050758,34.078605,-117.695817
050760,37.950415,-121.774713
050761,34.170527,-118.532342
050763,34.0686812,-118.2631792
050764,40.585628,-122.387739
050765,33.8961384,-117.1860981
050766,39.131605,-121.612956
050767,38.388171,-121.938239
05114F,32.87474,-117.232243
05127F,34.0518298,-117.2523795
05128F,34.0561794,-118.4741163
051300,39.805174,-120.462589
051301,35.130053,-118.448882
051302,36.6083581,-118.0601375
051304,37.500397,-119.977678
051305,41.02361,-121.424251
051306,39.5204891,-122.2078999
051307,33.3392431,-118.3299928
051308,34.7877372,-91.4568858
051309,40.101569,-123.792443
05130F,37.7813092,-122.5032109
051310,39.400351,-123.350914
051311,39.367693,-121.68956
051312,34.2666325,-117.1681774
051314,35.6353644,-118.4063669
051315,40.7408426,-122.9419671
051316,41.719495,-122.645804
051317,38.9582307,-122.6263728
051318,40.58232,-124.136518
051319,41.3180566,-122.3217648
051320,40.436376,-120.627126
051321,38.62702,-122.864739
051323,34.8328328,-114.6183188
051324,37.362143,-118.405899
051325,39.431405,-123.801954
051326,39.938868,-120.962329
051327,40.3054579,-121.2342926
051328,39.3245377,-120.20165
051329,39.1049859,-122.90711
051331,34.6024762,-120.1275611
053302,34.0979797,-118.2904908
053305,37.436475,-122.175337
053309,33.807109,-118.18506
060001,40.414806,-104.7089
060003,40.1813426,-105.1276916
060004,39.9645491,-104.7685472
060006,38.480112,-107.868883
060008,37.4728124,-105.8834749
060009,39.768931,-105.090065
060010,40.572603,-105.0568759
060011,39.726739,-104.990947
060012,38.234217,-104.622929
060013,37.236347,-107.826064
060014,39.746153,-104.966819
060015,39.742793,-105.041635
060016,38.4556706,-105.230229
060020,38.281886,-104.612299
060022,38.839223,-104.799955
060023,39.090822,-108.563747
060024,39.7419868,-104.8470834
060027,40.026148,-105.283906
060028,39.7460056,-104.9690877
060030,40.413196,-105.051393
060031,38.866411,-104.821544
060032,39.732257,-104.933596
060034,39.653995,-104.981157
060036,37.9789099,-103.5487229
060043,38.8257214,-102.3555888
060044,40.2593274,-103.7961427
060049,40.4619355,-106.8157804
060054,39.0862901,-108.5524715
06005F,39.7311188,-104.9362993
060064,39.670117,-104.974773
060065,39.864338,-104.984762
060071,38.7453999,-108.047
060075,39.532431,-107.321578
060076,40.6136436,-103.2200658
06007F,39.076286,-108.541018
060096,39.643408,-106.382194
060100,39.6898443,-104.8313242
060103,39.9519684,-105.151571
060104,39.849601,-105.018246
060107,39.739211,-104.941868
060112,36.16102,-115.308662
060113,39.5762884,-104.986104
060114,39.548811,-104.771193
060116,39.9677772,-105.086143
060117,37.24786,-107.870713
060118,39.5693527,-106.0777299
060119,40.415542,-104.998006
060124,39.7172144,-105.1301936
061301,37.6758914,-106.3628658
061303,40.2547406,-103.6433258
061305,40.578466,-102.2917193
061307,40.080785,-108.8039385
061309,40.0754316,-102.2341883
061311,37.4041657,-102.6124196
061312,40.3722837,-105.5141817
061313,39.3033052,-102.2706418
061314,36.6559566,-95.1385029
061315,40.118457,-102.7363959
061316,37.6273873,-104.7733877
061317,39.520763,-107.769918
061319,39.2447944,-106.3016023
061320,38.5510948,-106.9243299
061321,37.1721017,-104.4880804
061322,38.543062,-106.009524
061323,38.0700159,-102.6083847
061324,39.191613,-106.8385423
061325,40.041481,-107.911438
061326,38.979588,-105.0724904
061327,37.362271,-108.574352
061328,37.2521429,-107.079137
063301,39.744427,-104.836166
070001,41.3107249,-72.9422403
070002,41.7750701,-72.6994017
070003,41.9069329,-71.9193515
070004,41.8814826,-73.4838361
070005,41.5584392,-73.0588552
070006,44.406356,-73.2166386
070007,41.3372153,-72.103804
070008,41.9774082,-72.3901697
070010,41.1888025,-73.1664384
070011,41.7915265,-73.1338228
070012,41.8670794,-72.4505412
070015,41.581846,-73.409672
070016,41.5510565,-73.0367265
070017,41.5501695,-72.8037657
070018,41.0340564,-73.6294077
070019,41.216457,-73.065254
070020,41.5547783,-72.6481227
070021,41.7162224,-72.2239934
070022,41.3044856,-72.9354238
070024,41.543008,-72.0879851
070025,41.7541241,-72.6792679
070027,41.781851,-72.525909
070028,41.2005082,-73.2027843
070029,41.6758208,-72.9314067
070031,41.3351213,-73.0882415
070033,41.4037801,-73.4475168
070034,41.1112616,-73.4201104
070035,41.661065,-72.786708
070036,41.735454,-72.794895
070039,41.4593106,-72.8375748
07003F,41.2846543,-72.9574561
070040,41.8016955,-72.7254261
073300,41.7534189,-72.6828273
080001,39.6864497,-75.6705666
080003,39.7495353,-75.5666186
080004,39.1513296,-75.5222899
080006,38.6423088,-75.6065966
080007,38.7726139,-75.1441934
08002F,39.740239,-75.606872
090001,38.9010559,-77.050792
090003,38.9177,-77.021928
090004,38.9118447,-77.0756487
090005,38.9357357,-77.1116137
090006,38.944006,-76.992453
090008,38.835044,-76.983883
090011,38.9294418,-77.0147304
09002F,38.9311331,-77.0120651
093300,38.9265362,-77.0148834
100001,30.349107,-81.663926
100002,26.504533,-80.069545
100006,28.5250969,-81.3781585
100007,28.5748724,-81.3698201
100008,25.6830894,-80.3403778
100009,25.7885016,-80.2151336
100012,26.628493,-81.874228
100014,29.020484,-80.921978
100017,29.200423,-81.057
100018,26.15035,-81.798753
100019,28.0693963,-80.6128989
100022,25.791434,-80.212504
100023,28.833633,-82.335609
100024,24.710339,-81.094623
100025,30.4760103,-87.2129488
100026,30.15963,-85.648179
100028,28.630506,-80.824367
100029,25.8616573,-80.2139912
100030,28.549275,-81.5282019
100032,27.763083,-82.6426539
100034,25.813093,-80.141115
100035,27.4972173,-82.5622712
100038,26.0183535,-80.1802007
100039,26.102816,-80.142442
100040,30.307202,-81.689871
100043,28.0140585,-82.7837504
100044,27.1991431,-80.2430446
100045,29.0426309,-81.31635
100046,28.2609303,-82.1880143
100047,26.9391654,-82.0445692
100048,30.948697,-87.151472
100049,27.4656455,-81.4337254
100050,25.868555,-80.312223
100051,28.5494447,-81.7728543
100052,28.027677,-81.724656
100053,25.845635,-80.268559
100054,30.533593,-86.496255
100055,28.133073,-82.757398
100057,28.8223579,-81.7122085
100061,25.740666,-80.212475
100062,29.1752991,-82.1368653
100063,28.254325,-82.714472
100067,27.7793238,-82.6508181
100068,29.2077052,-81.0401689
100069,28.0145992,-82.5049286
100070,27.08944,-82.444977
100071,28.539074,-82.442619
100072,28.914028,-81.284804
100073,26.187115,-80.119415
100075,27.9816137,-82.4909752
100076,25.7780638,-80.2935687
100077,26.988974,-82.095766
100080,26.598054,-80.092706
100081,30.6473421,-86.1139275
100084,28.8066006,-81.8690598
100086,26.276232,-80.122198
100087,27.3187514,-82.5297024
100088,30.315246,-81.663984
100090,29.8627297,-81.3179553
100092,28.335224,-80.723195
100093,30.4287343,-87.2309243
100099,27.895852,-81.565518
10009F,27.808751,-82.775431
100102,30.1934537,-82.6326789
100105,27.658469,-80.400204
100106,30.1201475,-83.5930863
100107,26.6143009,-81.6594232
100109,27.5386086,-81.506785
100110,28.299464,-81.410206
100113,29.6416352,-82.3431838
100117,30.273183,-81.398624
100118,29.475928,-81.189501
100121,27.917488,-81.843487
100122,30.735398,-86.561707
100124,30.6326195,-87.0679609
100125,25.4797705,-80.430274
100126,27.753016,-82.740032
100127,27.951866,-82.8038248
100128,27.9375238,-82.4592509
100130,26.723993,-80.671273
100131,25.96994,-80.14533
100132,28.015632,-82.138996
100135,30.4556141,-84.2623679
100137,28.218245,-81.6412346
100139,29.383598,-82.454998
100140,30.651184,-81.4492269
100142,30.786751,-85.241891
100150,24.580762,-81.742337
100151,30.26244,-81.437734
100154,25.7030087,-80.2938346
100156,30.183393,-82.6863041
100157,28.060693,-81.954904
100160,25.006087,-80.522281
100161,28.814257,-81.2841229
100166,27.301679,-82.452006
100167,26.126466,-80.205193
100168,26.358458,-80.102499
100173,28.071108,-82.423423
100175,27.226933,-81.850798
100176,26.830198,-80.085783
100177,28.360325,-80.623126
100179,30.287926,-81.601035
100180,27.805409,-82.726936
100181,25.705576,-80.2931119
100183,25.74366,-80.254977
100187,25.885327,-80.324467
100189,26.262073,-80.205282
100191,28.234683,-82.720633
100200,26.206438,-80.110864
100204,29.6599609,-82.4124972
100206,27.938048,-82.489902
100209,25.7319441,-80.3860123
100211,28.348054,-82.199635
100212,29.1746408,-82.1377895
100213,27.481833,-82.622552
100217,27.843149,-80.4898089
100220,26.5430734,-81.8516156
100223,30.454478,-86.633621
100224,26.212128,-80.254401
100226,30.1659635,-81.7375637
100228,26.123543,-80.259512
100230,26.029515,-80.246066
100231,30.5152078,-87.2171443
100232,29.643358,-81.693037
100234,26.761249,-80.087746
100236,26.9888405,-82.0987701
100238,27.825433,-82.701237
100239,27.7811009,-82.6648147
100240,25.790974,-80.210755
100242,30.186568,-85.665132
100243,27.932589,-82.28759
100244,26.6395064,-81.9414287
100246,27.431796,-80.345501
100248,27.9141627,-82.8027935
100249,28.9509612,-82.625857
100252,27.259828,-80.828549
100253,26.923008,-80.095991
100254,30.476153,-84.2313999
100255,28.002367,-82.5730899
100256,28.3611143,-82.6898875
100258,26.437092,-80.127278
100259,27.713499,-82.365123
100260,27.288608,-80.294307
100264,28.53585,-82.534039
100265,28.038695,-82.706857
100266,30.357967,-87.1586697
100267,26.948833,-82.326651
100268,26.356144,-80.1995589
100269,26.683374,-80.252696
100275,26.6508714,-80.2052969
100276,26.2684089,-80.255711
100277,25.822989,-80.192308
100281,26.013941,-80.309802
100284,25.7471228,-80.3173047
100285,25.9874799,-80.3759195
100286,26.2136609,-81.732621
100287,26.725683,-80.051216
100288,26.7533991,-80.0627205
100289,26.081552,-80.364495
100290,28.9495154,-81.9583696
100291,28.1096891,-80.6728031
100292,30.378368,-86.306956
100296,25.724326,-80.2740929
100299,27.3905006,-82.4333272
100302,28.243114,-81.302787
100307,30.253766,-81.5826985
100313,29.938276,-85.4045359
10057F,29.635695,-82.346177
10063F,28.064166,-82.427839
10064F,25.791515,-80.217124
10065F,26.784162,-80.1073579
101300,27.535698,-81.81694
101301,30.2899482,-83.0034814
101302,30.963259,-85.506581
101307,30.7851894,-85.6785419
101308,30.765554,-85.547051
101309,26.753224,-80.9415955
101310,29.9420583,-82.1023286
101312,24.710339,-81.094623
101313,25.006087,-80.522281
110001,34.7896349,-84.9839779
110002,32.8870981,-84.333934
110003,31.2251567,-82.3489826
110004,34.949143,-85.263105
110005,34.178631,-84.13992
110006,33.947691,-83.405571
110007,31.590226,-84.15756
110008,34.245161,-84.490944
110010,33.7922982,-84.3210675
110011,33.569317,-85.07648
110015,33.7444521,-84.9175329
110016,33.032039,-85.057807
110018,33.6023813,-83.8480815
110023,34.5117899,-84.9203453
110024,32.028162,-81.100581
110025,31.1745489,-81.4855957
110026,34.1126968,-82.8751298
110027,34.2849029,-83.1198773
110028,33.4709629,-81.9817615
110029,34.303348,-83.817367
110030,34.1991134,-84.7933264
110031,33.2400907,-84.2657552
110032,34.5936878,-83.3480473
110034,33.471749,-81.9894059
110035,33.9676987,-84.5501149
110036,32.028853,-81.090528
110038,38.1326907,-78.2052789
